gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.754386053048153874e+06,4.694360501215931959e+06,3.314065921732338145e+06,1.086539703266628937e-01,4.429894234840052458e-02,-2.143979651728759352e-03
-2.754384573153209407e+06,4.694359533836997114e+06,3.314059183043861296e+06,1.105269760198607752e-02,1.825707238010647881e-01,-2.527038693754357079e-01
-2.754379551851766650e+06,4.694362326560827903e+06,3.314066375895634294e+06,-8.505710771476869547e-02,3.245276172514679341e-02,2.843032061483377962e-02
-2.754384214102126192e+06,4.694358100813666359e+06,3.314060869891936425e+06,-1.065151941649707459e-02,-1.365921276367062544e-02,2.329994465727766306e-01
-2.754381230628124438e+06,4.694363755509177223e+06,3.314065775424649008e+06,4.837680934491376226e-03,-9.706915212960354200e-02,-1.396004719301100760e-01
-2.754387351332947146e+06,4.694356342435701750e+06,3.314062634408339858e+06,6.073852677043763137e-02,4.872389307806865993e-02,-5.803376550871774953e-02
-2.754384290722958744e+06,4.694358526996991597e+06,3.314065899354799185e+06,-2.888100544971602610e-02,6.410365567219225569e-02,-1.251281878834039352e-01
-2.754381162472405937e+06,4.694354137467291206e+06,3.314058751631780528e+06,-4.992682393674743174e-02,-6.560642549459277939e-02,1.588675726718684345e-01
-2.754371079303562641e+06,4.694353017912338488e+06,3.314065686454995535e+06,1.298962012757321483e-01,3.164354815732926818e-02,-2.992648505262796021e-02
-2.754377464906239882e+06,4.694360285110158846e+06,3.314066908720116131e+06,8.123594724523274316e-03,1.262859512591210653e-01,1.007169890513829463e-01
-2.754382239487587940e+06,4.694354843979598954e+06,3.314059974554726388e+06,1.271357108916881529e-01,-2.433440278271114393e-02,6.842514973368939157e-02
-2.754382248712176923e+06,4.694356437769455835e+06,3.314056168553272728e+06,4.426773018174703922e-02,-4.068294932491101079e-02,-9.792106968222961949e-02
-2.754379276627042331e+06,4.694358876808842644e+06,3.314061919350048527e+06,1.163423618077351479e-01,7.381127174137953884e-02,-2.157448935520861824e-02
-2.754384228237704840e+06,4.694354697957094759e+06,3.314066087137046270e+06,-2.543532640741731632e-02,3.012324065632755732e-02,-2.351955703963859445e-01
-2.754385873422127683e+06,4.694363036226062104e+06,3.314061073794975411e+06,-1.906199220617151024e-01,-1.162764482907939628e-01,2.326776692434516236e-01
-2.754380316931600682e+06,4.694355638692332432e+06,3.314053952965631615e+06,1.104418453672303090e-02,-3.042032839827431626e-02,8.596090672277795219e-02
-2.754385393234400544e+06,4.694358302294389345e+06,3.314058008447953966e+06,3.762107550683391199e-02,-1.530689308072558930e-01,3.790854860351526578e-02
-2.754381195484519936e+06,4.694357302704776637e+06,3.314062874547709245e+06,-1.652369183070331177e-02,-3.869581440392458327e-02,3.038385137045269135e-01
-2.754377544013567269e+06,4.694354524653678760e+06,3.314065932322605979e+06,-6.978261338811875616e-03,-3.058223576358713724e-02,3.107735103489528763e-02
-2.754383551092621405e+06,4.694357112491713837e+06,3.314055506244899705e+06,-5.338267566361924038e-02,-1.037906979293472531e-01,-1.044264067787745078e-03
-2.754381554408626165e+06,4.694359301971201785e+06,3.314061084995938465e+06,-8.349953522146850993e-02,3.617150373116129886e-02,-4.608333556408172882e-02
-2.754380728510671761e+06,4.694356602835532278e+06,3.314055638295691926e+06,1.790509749729200517e-01,2.765299961327216671e-02,-9.361546026918524110e-02
-2.754380097826756071e+06,4.694358727054501884e+06,3.314048204570634291e+06,-5.006782865536033716e-02,3.044683451369795558e-03,2.566803978577409384e-01
-2.754383179718620144e+06,4.694358114819585346e+06,3.314060325294432230e+06,5.966655191801126940e-02,-5.427955715387358659e-02,7.541959297697370390e-02
-2.754383642715307884e+06,4.694351228256296366e+06,3.314054312371441163e+06,-5.385016294016312793e-02,8.599132431576467228e-02,-3.879922481420106789e-02
-2.754380580276064109e+06,4.694357876209913753e+06,3.314051625722987577e+06,1.536140952946185578e-02,-2.007589363550342856e-02,-2.499224200877747659e-01
-2.754377411648947746e+06,4.694356515008009039e+06,3.314070238535805605e+06,-1.143305598832955981e-02,-7.533200801307055050e-02,1.104521556712280278e-01
-2.754379849940873682e+06,4.694359217844743282e+06,3.314061296749196481e+06,-1.775574538745618991e-01,-1.258757426291300108e-01,7.725706032380923183e-02
-2.754379622481625993e+06,4.694354789120470174e+06,3.314059184174090624e+06,-9.224998023564112345e-03,9.036132955362662089e-02,-5.776421969669294498e-02
-2.754385998821352609e+06,4.694355371491903439e+06,3.314070909068407957e+06,1.053775079221775102e-01,1.199740775715245483e-01,-3.202190082728429421e-01
-2.754387972704714630e+06,4.694359200284149498e+06,3.314061616456290707e+06,-2.021368853854103864e-02,-5.434341464837896991e-03,-4.325442843438772472e-02
-2.754380052488853689e+06,4.694353031024574302e+06,3.314071396943006665e+06,1.624522223473741714e-02,8.781982724622153236e-02,6.868155600819213225e-02
-2.754379346602920443e+06,4.694353571856388822e+06,3.314052093467449304e+06,2.500278882792117494e-03,-1.759461784360026038e-01,-8.602506321377621779e-02
-2.754379438632411882e+06,4.694357628830629401e+06,3.314058107011067681e+06,-1.595666762268828087e-01,1.171317711104151310e-01,5.526584513400153997e-02
-2.754382492335692979e+06,4.694357609266893007e+06,3.314069290127766319e+06,8.353930477652708741e-02,6.088824897765875849e-02,4.341142437084793970e-02
-2.754385644174507819e+06,4.694354345151233487e+06,3.314052405416434165e+06,7.537750072389767797e-02,-5.474274276465068700e-02,2.123602387645826262e-01
