mag_x (uT),mag_y (uT),mag_z (uT)
3.151204320139703441e+01,9.689323236020671359e+00,3.787201406884356203e+01
3.123142182466536809e+01,1.005521401669406600e+01,3.789393075022333335e+01
3.168580035139387263e+01,9.523715371521058515e+00,3.776198253519439163e+01
3.129491104982353633e+01,9.499064084531838148e+00,3.818775844262032138e+01
3.085630251689541481e+01,9.317147734162595896e+00,3.780471264223749017e+01
3.141295934360718789e+01,9.528392970670568118e+00,3.780913616336100347e+01
3.181118848911170716e+01,9.168516682499687320e+00,3.805321722436006127e+01
3.132787028168781873e+01,8.976431533167291477e+00,3.786384996391542046e+01
3.144865061919127314e+01,9.689237336143198931e+00,3.773840639742069669e+01
3.144379351645875076e+01,8.937948668521858764e+00,3.795374098035765087e+01
3.170754822442867038e+01,8.621731184628842470e+00,3.787254440792045784e+01
3.147611097952517412e+01,9.002695097074312258e+00,3.786231907380479100e+01
3.160559185888265432e+01,8.899279655354796148e+00,3.766327928283988058e+01
3.158428681883576061e+01,8.736142330971993886e+00,3.741828713168110454e+01
3.158230658410758807e+01,8.750922288436495222e+00,3.744390426850793574e+01
3.150536386881745798e+01,8.394596886087887455e+00,3.785584320298813310e+01
3.165419021351399209e+01,8.341956018348527735e+00,3.770444709780894499e+01
3.174707923539603982e+01,8.015394754672744426e+00,3.768960350409604132e+01
3.143857075573718163e+01,8.148332244398783786e+00,3.798979233121883681e+01
3.158085970906044793e+01,8.146732289131149329e+00,3.760489482067257683e+01
3.174421324195572680e+01,8.244336575443432125e+00,3.794534709355625779e+01
3.170538913393545855e+01,7.903952915969618687e+00,3.775122740598605731e+01
3.185049665104331140e+01,8.105266902359964831e+00,3.800313652770646655e+01
3.201799188798551654e+01,7.719201066563706526e+00,3.787578957533305868e+01
3.158241162098525479e+01,7.513684341157961022e+00,3.758662032305927880e+01
3.178949433696820037e+01,7.983061426318555753e+00,3.767010323802853122e+01
3.185621041291075883e+01,7.748156757593384292e+00,3.808195557128278352e+01
3.159360908951579461e+01,7.749034657617329458e+00,3.757250869458706433e+01
3.140332363979263164e+01,7.203515150313001492e+00,3.756285343620686490e+01
3.180627985243309297e+01,7.044111853178391058e+00,3.815906050204849720e+01
3.201778870698858981e+01,7.205069945082357208e+00,3.767991654714964511e+01
3.183716672595052444e+01,7.234689524630503854e+00,3.773868904400455193e+01
3.222006271215673934e+01,7.179362989387227501e+00,3.792335538366208425e+01
3.185244469860714389e+01,7.104069391712338088e+00,3.750851117971735249e+01
3.184989531261357598e+01,6.972486493685940090e+00,3.798303074265376722e+01
3.182119673420121941e+01,6.737454510115929551e+00,3.780689172860601843e+01
3.204611360298514455e+01,6.866644642482957472e+00,3.788281801548728822e+01
3.193454675988861169e+01,6.920549719893007712e+00,3.761049423721573248e+01
3.222409492251254903e+01,6.734230279156095733e+00,3.770063143412831153e+01
3.219001273680566300e+01,6.469018966260525083e+00,3.783024991975666751e+01
3.198437330594521200e+01,6.609553855697835267e+00,3.776999675409955870e+01
3.164728967723321418e+01,6.341434969295071333e+00,3.773051160638473078e+01
3.253067111089975327e+01,6.161134555254867529e+00,3.755355131426418325e+01
3.216252331654672503e+01,6.459832846055847178e+00,3.821963536940910444e+01
3.188419547606608973e+01,5.993111566564389925e+00,3.810136620570777666e+01
3.164839973220728808e+01,6.076197202565485789e+00,3.777238333853708241e+01
3.229947216496468343e+01,5.757805312710893020e+00,3.795600334553998323e+01
3.241308275416046314e+01,6.025925403808893854e+00,3.823641859508177276e+01
3.198190008703431531e+01,5.332726000241446940e+00,3.804903808503264173e+01
3.210260819704186019e+01,5.628766459816478829e+00,3.785305951591482909e+01
3.221691655892377781e+01,5.806326135609050532e+00,3.808793618016817817e+01
3.229742431050533469e+01,5.580741498673791767e+00,3.779305397827207713e+01
3.206169569330256763e+01,4.865885675626406837e+00,3.784070559771845410e+01
3.254617403805346498e+01,5.231782193889197075e+00,3.799396288340101080e+01
3.178695399147140677e+01,5.226002077531078704e+00,3.780937290110539806e+01
3.251477034020926737e+01,5.237396910864707600e+00,3.766091640253978312e+01
3.253489799960318152e+01,5.105731733998090327e+00,3.792607265424511098e+01
3.272455848800318279e+01,5.384053354847800676e+00,3.758002229691948060e+01
3.266336825620122397e+01,4.874536418601632448e+00,3.795636788490344316e+01
3.176391041985521113e+01,4.465700926556209538e+00,3.787684007257157504e+01
3.250359630002832745e+01,4.671909106159087166e+00,3.774430446044928544e+01
3.233522417303232288e+01,4.729149037698026525e+00,3.803958000049370725e+01
3.242067712952839287e+01,4.534816570019089887e+00,3.749696167801081970e+01
3.257171479221957355e+01,4.309452587268182810e+00,3.797992030701263388e+01
3.284579609651366638e+01,4.398527593890174892e+00,3.815924711771719302e+01
3.229104320599463307e+01,4.298927086354091820e+00,3.749965636945887582e+01
3.256417197998148083e+01,4.021323513513941350e+00,3.742173882724274137e+01
3.241750771669716613e+01,4.597407098815522453e+00,3.799785843366934301e+01
3.277077069529466513e+01,4.206419690051815152e+00,3.787623223519529603e+01
3.288239783731005872e+01,4.177496826297876886e+00,3.775401373228281443e+01
3.248695831946375989e+01,4.255610355089194385e+00,3.804140160646831248e+01
3.223451584005169934e+01,3.629436593351919704e+00,3.812262604429022872e+01
3.242284126966700342e+01,3.893545384034942991e+00,3.812927696180166492e+01
3.255353817280157358e+01,3.819486859049559868e+00,3.785329062038490378e+01
3.238744035774637098e+01,3.749307845037496367e+00,3.802687878928880849e+01
3.245669808871979001e+01,3.637990103697555710e+00,3.792170716409135167e+01
3.228873683916711457e+01,3.150609662924606091e+00,3.741928178232619473e+01
3.250301273861745699e+01,3.200938938541670442e+00,3.808012332175125891e+01
3.243029480278080001e+01,3.499305980693715679e+00,3.824765335096384433e+01
3.250295299955779171e+01,3.308070431214582108e+00,3.793993116196259763e+01
3.257884586448893316e+01,3.013583803673045125e+00,3.813528418174434620e+01
3.238790906912191758e+01,2.993238138172047424e+00,3.801372692530906505e+01
