accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.721049176553025991e-03,-6.457671683108504555e-03,-9.738362966728962178e+00
-9.104972197955950308e-02,-2.761337756755481709e-02,-9.815444386836158941e+00
3.492069592766514075e-02,-5.061705411412855543e-02,-9.666121417145756567e+00
-1.538777084759839278e-02,2.501458317895652317e-02,-9.727338989761792121e+00
-4.080577514547706341e-02,2.221779912843298635e-02,-9.764625246670465941e+00
-9.109885311090519522e-03,5.288528235322810522e-02,-9.778134573050808243e+00
-1.213350991408160620e-02,-1.301535330082448372e-02,-9.784155392061691714e+00
9.386855850252522407e-03,-4.464721416162413178e-03,-9.885518131641076067e+00
-2.890809859647335694e-02,1.514277696601238656e-02,-9.762488165515030403e+00
-8.187092520856470781e-03,2.183581295221760990e-02,-9.689866116292085607e+00
-1.303528200137506546e-02,3.189934426308925486e-02,-9.814551732877756507e+00
-5.131427280568467975e-02,2.636327513601590192e-02,-9.883514979626301766e+00
3.880528559157803148e-02,-2.467741342702650317e-02,-9.779802197873445735e+00
6.864738767232396455e-02,-1.047378681112138415e-02,-9.766772294013673417e+00
-1.100333899429025916e-02,-9.159806933531461706e-03,-9.826484766788491143e+00
-6.121553161002430202e-03,-1.618367488540011639e-02,-9.726597421531186782e+00
5.328826236358957108e-02,2.693096582346522425e-02,-9.782559320241061229e+00
-3.007988020909842936e-02,-1.399496053218065098e-02,-9.823135511115616225e+00
6.517621512650703663e-02,1.160033057683034809e-02,-9.780114693919289337e+00
-7.362778517762404162e-02,-4.528827943968858488e-02,-9.867388882304318543e+00
-3.986827715714454101e-02,2.842552585286877570e-02,-9.805715243716894847e+00
5.331807032715756706e-02,-1.628184770319776251e-02,-9.776973048997467330e+00
-5.653948949544566893e-03,-3.788960836765781215e-02,-9.755419987210379063e+00
1.669581609467870459e-02,2.826908486867432332e-02,-9.768475208111704333e+00
-8.659353824880698311e-03,-4.533039991427156509e-03,-9.811208741527563504e+00
1.472624873124639237e-02,1.274468576874428737e-02,-9.847884661360883030e+00
-6.739633828368658819e-02,4.568961175505112382e-02,-9.760284202425349775e+00
3.711528400368940134e-02,4.134901970521889097e-02,-9.772814351405100908e+00
-5.981167414305058050e-02,-2.805233076656298008e-02,-9.723669964840023994e+00
8.373379065844172020e-02,2.549404432930546527e-02,-9.738209401956284594e+00
7.600548012507922155e-03,-1.305740860679331823e-02,-9.728551785104411209e+00
2.578702387230110207e-02,-4.912651715867109858e-02,-9.790612923151700286e+00
-1.742781657796561162e-02,2.543348641294290724e-02,-9.841305229730908266e+00
-2.523225698263404856e-02,-9.366496479957468063e-03,-9.841543220214285626e+00
-4.469278067858359349e-02,-1.240468510539464476e-02,-9.795801421695124134e+00
5.930293482333359560e-03,7.942889588818825147e-03,-9.799684339230640973e+00
-9.914645811500345796e-03,-4.817451335754909664e-02,-9.824351308875337807e+00
